algorithm,scenario,instance,seed,trial_id,rung,fidelity,validation_error,simulated_cost,cumulative_cost,best_validation_error,config_json
asha,lcbench,167161,5,1,1,1.0,-46.556270599365234,8.157794952392578,8.157794952392578,-46.556270599365234,"{""OpenML_task_id"": ""167161"", ""batch_size"": 35, ""learning_rate"": 0.04094462694610761, ""max_dropout"": 0.20671915533942642, ""max_units"": 817, ""momentum"": 0.5346859580273979, ""num_layers"": 4, ""weight_decay"": 0.035420262911071}"
asha,lcbench,167161,5,1,2,3.0,-67.99417877197266,19.63707733154297,27.794872283935547,-67.99417877197266,"{""OpenML_task_id"": ""167161"", ""batch_size"": 35, ""learning_rate"": 0.04094462694610761, ""max_dropout"": 0.20671915533942642, ""max_units"": 817, ""momentum"": 0.5346859580273979, ""num_layers"": 4, ""weight_decay"": 0.035420262911071}"
asha,lcbench,167161,5,1,3,9.0,-71.7884750366211,55.83474349975586,83.6296157836914,-71.7884750366211,"{""OpenML_task_id"": ""167161"", ""batch_size"": 35, ""learning_rate"": 0.04094462694610761, ""max_dropout"": 0.20671915533942642, ""max_units"": 817, ""momentum"": 0.5346859580273979, ""num_layers"": 4, ""weight_decay"": 0.035420262911071}"
asha,lcbench,167161,5,1,4,27.0,-72.5782470703125,167.9027557373047,251.5323715209961,-72.5782470703125,"{""OpenML_task_id"": ""167161"", ""batch_size"": 35, ""learning_rate"": 0.04094462694610761, ""max_dropout"": 0.20671915533942642, ""max_units"": 817, ""momentum"": 0.5346859580273979, ""num_layers"": 4, ""weight_decay"": 0.035420262911071}"
asha,lcbench,167161,5,1,5,52.0,-72.63369750976562,329.796630859375,581.3290023803711,-72.63369750976562,"{""OpenML_task_id"": ""167161"", ""batch_size"": 35, ""learning_rate"": 0.04094462694610761, ""max_dropout"": 0.20671915533942642, ""max_units"": 817, ""momentum"": 0.5346859580273979, ""num_layers"": 4, ""weight_decay"": 0.035420262911071}"
asha,lcbench,167161,5,2,1,1.0,-43.260154724121094,5.36606502532959,586.6950674057007,-72.63369750976562,"{""OpenML_task_id"": ""167161"", ""batch_size"": 86, ""learning_rate"": 0.09385616232568131, ""max_dropout"": 0.8082816830332671, ""max_units"": 387, ""momentum"": 0.8293307858166485, ""num_layers"": 4, ""weight_decay"": 0.07643961714003163}"
asha,lcbench,167161,5,3,1,1.0,-45.81156921386719,4.059445858001709,590.7545132637024,-72.63369750976562,"{""OpenML_task_id"": ""167161"", ""batch_size"": 23, ""learning_rate"": 0.0004096983769731035, ""max_dropout"": 0.11909535747826039, ""max_units"": 730, ""momentum"": 0.5660710077438924, ""num_layers"": 2, ""weight_decay"": 0.05999692037053252}"
asha,lcbench,167161,5,3,2,3.0,-52.84701156616211,13.723127365112305,604.4776406288147,-72.63369750976562,"{""OpenML_task_id"": ""167161"", ""batch_size"": 23, ""learning_rate"": 0.0004096983769731035, ""max_dropout"": 0.11909535747826039, ""max_units"": 730, ""momentum"": 0.5660710077438924, ""num_layers"": 2, ""weight_decay"": 0.05999692037053252}"
asha,lcbench,167161,5,4,1,1.0,-60.98639678955078,1.5577657222747803,606.0354063510895,-72.63369750976562,"{""OpenML_task_id"": ""167161"", ""batch_size"": 40, ""learning_rate"": 0.0007145911642048778, ""max_dropout"": 0.2535882057737875, ""max_units"": 159, ""momentum"": 0.2283062275815442, ""num_layers"": 5, ""weight_decay"": 0.095801770312439}"
asha,lcbench,167161,5,4,2,3.0,-60.723304748535156,4.73994779586792,610.7753541469574,-72.63369750976562,"{""OpenML_task_id"": ""167161"", ""batch_size"": 40, ""learning_rate"": 0.0007145911642048778, ""max_dropout"": 0.2535882057737875, ""max_units"": 159, ""momentum"": 0.2283062275815442, ""num_layers"": 5, ""weight_decay"": 0.095801770312439}"
